id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'लोकतंत्र के परिणाम' (Outcomes of Democracy) का क्या अर्थ है?|लोकतंत्र में होने वाले केवल नकारात्मक परिणाम|लोकतंत्र के तहत शासन के तरीकों और अंतिम परिणामों का मूल्यांकन|केवल आर्थिक विकास|केवल चुनाव परिणाम|लोकतंत्र के तहत शासन के तरीकों और अंतिम परिणामों का मूल्यांकन|PoliticalScience_C7|30
2|लोकतंत्र का सबसे महत्वपूर्ण परिणाम क्या है?|आर्थिक विकास की उच्च दर|वैध सरकार (Legitimate Government)|उच्च सैन्य शक्ति|एकल दल का शासन|वैध सरकार (Legitimate Government)|PoliticalScience_C7|30
3|लोकतंत्र किस बात को सुनिश्चित करता है?|निर्णय लेने में पारदर्शिता और जवाबदेही|उच्च स्तर का भ्रष्टाचार|केवल अमीर लोगों का शासन|महिलाओं का कम प्रतिनिधित्व|निर्णय लेने में पारदर्शिता और जवाबदेही|PoliticalScience_C7|30
4|गैर-लोकतांत्रिक (तानाशाही) शासन में निर्णय लेने की प्रक्रिया कैसी होती है?|पारदर्शी और जवाबदेह|बहुत तेज और मनमाना (Arbitrary)|बहुत धीमी और पारदर्शी|केवल जनता द्वारा|बहुत तेज और मनमाना (Arbitrary)|PoliticalScience_C7|30
5|लोकतंत्र में 'जवाबदेही सरकार' (Accountable Government) का क्या अर्थ है?|सरकार को सभी फैसलों को गुप्त रखना चाहिए|सरकार लोगों के प्रति जिम्मेदार होती है और जनता को जानकारी देनी होती है|सरकार को कभी भी चुनाव नहीं लड़ना चाहिए|सरकार को केवल राजा के प्रति जिम्मेदार होना चाहिए|सरकार लोगों के प्रति जिम्मेदार होती है और जनता को जानकारी देनी होती है|PoliticalScience_C7|30
6|लोकतंत्र किस बात को बढ़ावा देता है?|संघर्ष और हिंसा|गरिमा और स्वतंत्रता (Dignity and Freedom)|जातिगत असमानता|केवल बहुसंख्यकों का शासन|गरिमा और स्वतंत्रता (Dignity and Freedom)|PoliticalScience_C7|30
7|लोकतंत्र में आर्थिक विकास की दर तानाशाही शासन की तुलना में कैसी होती है?|अधिक|कम|समान|अत्यधिक अधिक|कम|PoliticalScience_C7|30
8|लोकतंत्र आर्थिक विकास में पिछड़ता है, इसका मुख्य कारण क्या है?|विदेशी व्यापार में कमी|जनसंख्या का आकार और वैश्विक कारक|उच्च सैन्य शक्ति|केवल राजनीतिक दलों का अभाव|जनसंख्या का आकार और वैश्विक कारक|PoliticalScience_C7|30
9|लोकतंत्र किस बात को कम करने में सफल रहा है?|सामाजिक संघर्ष|आर्थिक समानता|शिक्षा का स्तर|केवल राजनीतिक अस्थिरता|सामाजिक संघर्ष|PoliticalScience_C7|30
10|लोकतंत्र में 'असमानता' (Inequality) और 'गरीबी' (Poverty) का क्या स्तर है?|पूरी तरह से समाप्त हो गए हैं|अभी भी मौजूद हैं, लेकिन सरकार इसे कम करने का प्रयास करती है|तानाशाही की तुलना में अधिक हैं|केवल अमीरों के बीच|अभी भी मौजूद हैं, लेकिन सरकार इसे कम करने का प्रयास करती है|PoliticalScience_C7|30
