id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|भारत में वन्य जीव सुरक्षा अधिनियम (Wildlife Protection Act) किस वर्ष लागू किया गया?|1952|1972|1986|2002|1972|Geography_C2|30
2|आई.यू.सी.एन. (IUCN) के अनुसार, वह प्रजाति जिसका निकट भविष्य में लुप्त होने का खतरा नहीं है, कहलाती है?|सुभेद्य (Vulnerable)|दुर्लभ (Rare)|संकटग्रस्त (Endangered)|सामान्य (Normal)|सामान्य (Normal)|Geography_C2|30
3|'बाघ परियोजना' (Project Tiger) किस वर्ष शुरू की गई थी?|1971|1973|1980|1990|1973|Geography_C2|30
4|निम्न में से कौन-सी प्रजाति भारत में 'स्थानिक प्रजाति' (Endemic Species) का उदाहरण है?|एशियाई चीता|काला हिरण|अंडमानी टील (Andaman Teal)|नील गाय|अंडमानी टील (Andaman Teal)|Geography_C2|30
5|वन और वन्यजीव संसाधनों को उनके वितरण के आधार पर कितने वर्गों में बाँटा गया है?|दो|तीन|चार|पाँच|तीन|Geography_C2|30
6|सरकारी, वन विभाग और व्यक्तियों के निजी स्वामित्व में आने वाले वन कहलाते हैं?|आरक्षित वन|संरक्षित वन|अवर्गीकृत वन|सामुदायिक वन|अवर्गीकृत वन|Geography_C2|30
7|भारत में सबसे अधिक मूल्यवान वन कौन-से माने जाते हैं?|अवर्गीकृत वन|संरक्षित वन|आरक्षित वन|सामुदायिक वन|आरक्षित वन|Geography_C2|30
8|किस राज्य में वन क्षेत्र का एक बड़ा हिस्सा आरक्षित वन (Reserved Forests) के रूप में घोषित है?|पंजाब|गुजरात|जम्मू और कश्मीर|मध्य प्रदेश|मध्य प्रदेश|Geography_C2|30
9|किस राज्य में 'संरक्षित वन' (Protected Forests) सबसे अधिक हैं?|बिहार|राजस्थान|हिमाचल प्रदेश|उत्तराखंड|हिमाचल प्रदेश|Geography_C2|30
10|सरिस्का वन्यजीव अभयारण्य (Sariska Wildlife Sanctuary) किस राज्य में स्थित है?|उत्तर प्रदेश|राजस्थान|मध्य प्रदेश|असम|राजस्थान|Geography_C2|30
11|हिमालयन यू (Himalayan Yew) नामक औषधीय पौधा किस राज्य में पाया जाता है?|उत्तराखंड और हिमाचल प्रदेश|पंजाब और हरियाणा|गुजरात और महाराष्ट्र|तमिलनाडु और केरल|उत्तराखंड और हिमाचल प्रदेश|Geography_C2|30
12|किस पेड़ से कैंसर की दवा 'टैक्सोल' (Taxol) प्राप्त होती है?|देवदार|सागौन|हिमालयन यू|साल|हिमालयन यू|Geography_C2|30
13|भारत में वनों की कटाई का मुख्य कारण क्या है?|कृषि विस्तार|रेलवे विस्तार|बड़े पैमाने पर विकास परियोजनाएँ|उपरोक्त सभी|उपरोक्त सभी|Geography_C2|30
14|एशियाई चीता को भारत में किस वर्ष 'लुप्त' (Extinct) घोषित किया गया?|1942|1952|1962|1972|1952|Geography_C2|30
15|वह प्रजाति जो किसी भौगोलिक क्षेत्र में केवल विशेष स्थानों पर ही पाई जाती है, कहलाती है?|सामान्य प्रजाति|स्थानिक प्रजाति (Endemic Species)|दुर्लभ प्रजाति|लुप्त प्रजाति|स्थानिक प्रजाति (Endemic Species)|Geography_C2|30
16|आई.यू.सी.एन. (IUCN) का पूरा नाम क्या है?|इंडियन यूनियन फॉर कंजर्वेशन ऑफ नेचर|इंटरनेशनल यूनियन फॉर कंजर्वेशन ऑफ नेचर एंड नेचुरल रिसोर्सेज|इंटरनेशनल यूनिटी फॉर क्लाइमेट नॉर्म्स|इंटरनेशनल अंडरटेकिंग फॉर कलेक्टिव नीड्स|इंटरनेशनल यूनियन फॉर कंजर्वेशन ऑफ नेचर एंड नेचुरल रिसोर्सेज|Geography_C2|30
17|निम्न में से कौन-सा आरक्षित वनों का लाभ है?|वन्यजीवों का संरक्षण|लकड़ी के उत्पादन पर रोक|लोगों के प्रवेश पर पूर्ण प्रतिबंध|सिर्फ सरकारी उपयोग|वन्यजीवों का संरक्षण|Geography_C2|30
