id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'विनिर्माण' (Manufacturing) से क्या अभिप्राय है?|प्राकृतिक संसाधनों का सीधा उपयोग|कच्चे माल को मूल्यवान उत्पादों में बदलना|केवल व्यापार और वाणिज्य|सेवा क्षेत्र से संबंधित कार्य|कच्चे माल को मूल्यवान उत्पादों में बदलना|Geography_C6|30
2|विनिर्माण उद्योग किस क्षेत्र के अंतर्गत आते हैं?|प्राथमिक क्षेत्र|द्वितीयक क्षेत्र|तृतीयक क्षेत्र|सेवा क्षेत्र|द्वितीयक क्षेत्र|Geography_C6|30
3|निम्न में से कौन-सा 'कृषि-आधारित उद्योग' (Agro-based Industry) का उदाहरण है?|लोहा और इस्पात|सीमेंट|वस्त्र उद्योग (Textile)|पेट्रोलियम|वस्त्र उद्योग (Textile)|Geography_C6|30
4|निम्न में से कौन-सा 'खनिज-आधारित उद्योग' (Mineral-based Industry) का उदाहरण है?|चीनी उद्योग|कपास उद्योग|लोहा और इस्पात उद्योग|जूट उद्योग|लोहा और इस्पात उद्योग|Geography_C6|30
5|उद्योगों का वर्गीकरण कच्चे माल के स्रोत के आधार पर कितने प्रकार से किया जाता है?|दो (कृषि-आधारित और खनिज-आधारित)|तीन|चार|पाँच|दो (कृषि-आधारित और खनिज-आधारित)|Geography_C6|30
6|भारत में सबसे बड़ा उद्योग कौन-सा है जो बड़े पैमाने पर रोजगार प्रदान करता है?|सूचना प्रौद्योगिकी|लोहा और इस्पात|कपास वस्त्र उद्योग|ऑटोमोबाइल|कपास वस्त्र उद्योग|Geography_C6|30
7|कपास उद्योग के लिए आवश्यक कच्चे माल का सबसे महत्वपूर्ण भौगोलिक कारक क्या है?|बॉक्साइट की उपलब्धता|पानी की उपलब्धता|काली मिट्टी की उपलब्धता|कोयले की उपलब्धता|काली मिट्टी की उपलब्धता|Geography_C6|30
8|भारत में 'पहला सफल सूती वस्त्र मिल' कहाँ स्थापित किया गया था?|अहमदाबाद|कोलकाता|मुंबई|चेन्नई|मुंबई|Geography_C6|30
9|भारत का कौन-सा शहर 'भारत का मैनचेस्टर' (Manchester of India) कहलाता है?|कानपुर|अहमदाबाद|चेन्नई|सूरत|अहमदाबाद|Geography_C6|30
10|चीनी उद्योग (Sugar Industry) के लिए कच्चा माल क्या है?|कपास|गन्ना|जूट|कॉफी|गन्ना|Geography_C6|30
11|चीनी मिलों का अधिकतम संकेंद्रण अब कहाँ हो रहा है?|उत्तर प्रदेश|महाराष्ट्र|बिहार|पंजाब|महाराष्ट्र|Geography_C6|30
12|चीनी उद्योग के स्थानांतरण का मुख्य कारण क्या है?|गन्ने की कम मिठास (Sucrose Content) ठंडे क्षेत्रों में|गन्ने की खेती में वृद्धि|बाजार की निकटता|कोयले की उपलब्धता|गन्ने की कम मिठास (Sucrose Content) ठंडे क्षेत्रों में|Geography_C6|30
13|किस उद्योग को 'आधारभूत उद्योग' (Basic Industry) कहा जाता है?|जूट उद्योग|सूचना प्रौद्योगिकी|लोहा और इस्पात उद्योग|चीनी उद्योग|लोहा और इस्पात उद्योग|Geography_C6|30
