id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'बालगोबिन भगत' पाठ के लेखक कौन हैं?|प्रेमचंद|रामवृक्ष बेनीपुरी|महादेवी वर्मा|शिवपूजन सहाय|रामवृक्ष बेनीपुरी|Non-Hindi_C4|30
2|बालगोबिन भगत क्या थे?|साधु|गृहस्थ|व्यापारी|शिक्षक|गृहस्थ|Non-Hindi_C4|30
3|बालगोबिन भगत की उम्र कितनी थी?|पचास से ऊपर|साठ से ऊपर|सत्तर से ऊपर|अस्सी से ऊपर|साठ से ऊपर|Non-Hindi_C4|30
4|बालगोबिन भगत किसे 'साहब' मानते थे?|कबीर को|रैदास को|सूरदास को|तुलसीदास को|कबीर को|Non-Hindi_C4|30
5|बालगोबिन भगत का कद कैसा था?|लंबा|नाटा|मँझोला|बहुत लंबा|मँझोला|Non-Hindi_C4|30
6|बालगोबिन भगत क्या पहनते थे?|धोती-कुर्ता|लंगोटी और कबीरपंथी टोपी|पैंट-शर्ट|पायजामा-कुरता|लंगोटी और कबीरपंथी टोपी|Non-Hindi_C4|30
7|बालगोबिन भगत का मुख्य व्यवसाय क्या था?|पशुपालन|व्यापार|खेतीबारी|मछली पकड़ना|खेतीबारी|Non-Hindi_C4|30
8|भगत जी के खेत में जो भी उपजता, उसे वे सबसे पहले कहाँ ले जाते थे?|बाजार में|अपने घर|साहब के दरबार में|गरीबों में बाँटने|साहब के दरबार में|Non-Hindi_C4|30
9|'साहब का दरबार' वहाँ से कितना दूर था?|दो कोस|तीन कोस|चार कोस|पाँच कोस|चार कोस|Non-Hindi_C4|30
10|बालगोबिन भगत के संगीत को लेखक ने क्या कहा है?|भजन|गीत|जादू|शोर|जादू|Non-Hindi_C4|30
11|आषाढ़ के महीने में भगत जी क्या करते थे?|खेतों में धान रोपते हुए गाते थे|घर पर आराम करते थे|पूजा-पाठ करते थे|शहर जाते थे|खेतों में धान रोपते हुए गाते थे|Non-Hindi_C4|30
12|भादों की अँधेरी रात में भगत जी क्या गाते थे?|मल्हार|कजरी|उनके भजन|बिरहा|उनके भजन|Non-Hindi_C4|30
13|'तेरी गठरी में लागा चोर, मुसाफिर जाग जरा' - यह पंक्ति कौन गाता था?|लेखक|भगत जी का बेटा|बालगोबिन भगत|उनकी पतोहू|बालगोबिन भगत|Non-Hindi_C4|30
14|कार्तिक मास में भगत जी का क्या नियम था?|प्रभाती गाना|गंगा स्नान करना|व्रत रखना|दान देना|प्रभाती गाना|Non-Hindi_C4|30
15|बालगोबिन भगत के कितने बेटे थे?|एक|दो|तीन|कोई नहीं|एक|Non-Hindi_C4|30
16|बालगोबिन भगत का बेटा कैसा था?|बहुत चतुर|सुस्त और बोदा-सा|बहुत बलवान|बहुत सुंदर|सुस्त और बोदा-सा|Non-Hindi_C4|30
17|अपने बेटे की मृत्यु पर बालगोबिन भगत क्या कर रहे थे?|रो रहे थे|भजन गा रहे थे|चुपचाप बैठे थे|लोगों से बात कर रहे थे|भजन गा रहे थे|Non-Hindi_C4|30
18|बेटे की मृत्यु पर उन्होंने अपनी पतोहू से क्या करने को कहा?|रोने को|शोक मनाने को|उत्सव मनाने को|घर से जाने को|उत्सव मनाने को|Non-Hindi_C4|30
19|'आत्मा-परमात्मा' के बारे में भगत जी का क्या विश्वास था?|आत्मा अमर है|विरहिणी आत्मा परमात्मा से जा मिली|मृत्यु दुःखद है|जीवन नश्वर है|विरहिणी आत्मा परमात्मा से जा मिली|Non-Hindi_C4|30
20|बेटे के क्रिया-कर्म में किसने आग दिलाई?|भगत जी ने|पतोहू ने|पड़ोसियों ने|भाई ने|पतोहू ने|Non-Hindi_C4|30
21|श्राद्ध की अवधि पूरी होने पर भगत जी ने पतोहू को कहाँ भेज दिया?|उसके मायके|अपने पास रख लिया|दूसरे गाँव में|रिश्तेदार के घर|उसके मायके|Non-Hindi_C4|30
22|पतोहू के भाई को बुलाकर उन्होंने क्या आदेश दिया?|पैसे ले जाने को|उसकी दूसरी शादी करा देने को|उसे अपने साथ रखने को|उसे गाँव से निकालने को|उसकी दूसरी शादी करा देने को|Non-Hindi_C4|30
23|बालगोबिन भगत की मृत्यु कैसे हुई?|बीमारी से|दुर्घटना से|उनकी स्वाभाविक मौत हुई|गिरकर|उनकी स्वाभाविक मौत हुई|Non-Hindi_C4|30
24|बालगोबिन भगत हर वर्ष कहाँ जाते थे?|हरिद्वार|काशी|गंगा-स्नान करने|जगन्नाथ पुरी|गंगा-स्नान करने|Non-Hindi_C4|30
25|गंगा-स्नान के लिए जाते समय वे रास्ते में क्या करते थे?|भिक्षा माँगते थे|कुछ नहीं खाते थे|घर से खाकर चलते थे और लौटकर ही खाते थे|फल खाते थे|घर से खाकर चलते थे और लौटकर ही खाते थे|Non-Hindi_C4|30
26|बालगोबिन भगत किस सामाजिक कुरीति के विरोधी थे?|बाल विवाह|विधवा विवाह का समर्थन|सती प्रथा|जाति प्रथा|विधवा विवाह का समर्थन|Non-Hindi_C4|30
27|'पतोहू' का क्या अर्थ है?|पत्नी|पुत्रवधू|बहन|बेटी|पुत्रवधू|Non-Hindi_C4|30
28|बालगोबिन भगत का संगीत किस समय अपने चरम पर होता था?|बेटे की मृत्यु के दिन|धान की रोपाई के समय|प्रभाती के समय|जब वे अकेले होते थे|बेटे की मृत्यु के दिन|Non-Hindi_C4|30
29|'खँजड़ी' क्या है?|एक प्रकार का फल|एक वाद्य यंत्र|एक कपड़ा|एक बर्तन|एक वाद्य यंत्र|Non-Hindi_C4|30
30|लेखक बालगोबिन भगत के किस गुण पर मुग्ध था?|उनकी वेश-भूषा पर|उनके मधुर गान पर|उनकी खेती पर|उनके घर पर|उनके मधुर गान पर|Non-Hindi_C4|30
31|'रामवृक्ष बेनीपुरी' का जन्म कहाँ हुआ था?|उत्तर प्रदेश|मध्य प्रदेश|बिहार|राजस्थान|बिहार|Non-Hindi_C4|30
32|'रेखाचित्र' साहित्य की कैसी विधा है?|जिसमें शब्दों के माध्यम से किसी व्यक्ति का चित्र खींचा जाए|कहानी सुनाना|कविता लिखना|नाटक करना|जिसमें शब्दों के माध्यम से किसी व्यक्ति का चित्र खींचा जाए|Non-Hindi_C4|30
33|भगत जी के गीतों को सुनकर खेतों में काम कर रहे लोगों पर क्या असर होता था?|वे काम बंद कर देते थे|वे भी गाने लगते थे और उनके हाथ-पैर एक ताल में उठने लगते थे|वे ध्यान नहीं देते थे|वे थक जाते थे|वे भी गाने लगते थे और उनके हाथ-पैर एक ताल में उठने लगते थे|Non-Hindi_C4|30
34|बालगोबिन भगत का चरित्र कैसा था?|पाखंडी और ढोंगी|सच्चा साधक और गृहस्थ|स्वार्थी और लालची|क्रोधी और झगड़ालू|सच्चा साधक और गृहस्थ|Non-Hindi_C4|30
35|पतोहू क्यों नहीं जाना चाहती थी?|उसे अपना मायका पसंद नहीं था|वह भगत जी की सेवा करना चाहती थी|उसके पास पैसे नहीं थे|उसे रास्ता मालूम नहीं था|वह भगत जी की सेवा करना चाहती थी|Non-Hindi_C4|30
36|'प्रभात' का क्या अर्थ है?|शाम|रात|दोपहर|सुबह|सुबह|Non-Hindi_C4|30
37|बालगोबिन भगत के अनुसार मृत्यु क्या है?|दुःख का अवसर|आत्मा और परमात्मा का मिलन|जीवन का अंत|एक पहेली|आत्मा और परमात्मा का मिलन|Non-Hindi_C4|30
38|लेखक ने भगत जी को साधु क्यों कहा है?|उनकी वेश-भूषा के कारण|उनके सच्चे आचरण और विचारों के कारण|उनके जटा-जूट के कारण|उनके घर-बार त्यागने के कारण|उनके सच्चे आचरण और विचारों के कारण|Non-Hindi_C4|30
39|'कबीरपंथी' टोपी कैसी होती थी?|गोल|लंबी|तिकोनी|कनफटी तक झुकी हुई|कनफटी तक झुकी हुई|Non-Hindi_C4|30
40|भगत जी का संगीत कब थम गया?|जब वे बूढ़े हो गए|जब उनका बेटा मर गया|जब वे बीमार पड़े|उनकी मृत्यु के साथ|उनकी मृत्यु के साथ|Non-Hindi_C4|30
41|'विरहिणी' का क्या अर्थ है?|वियोग में जीने वाली स्त्री|सुहागिन स्त्री|विधवा स्त्री|खुश स्त्री|वियोग में जीने वाली स्त्री|Non-Hindi_C4|30
42|इस पाठ का मुख्य उद्देश्य क्या है?|ग्रामीण जीवन का चित्रण|एक सच्चे साधु के चरित्र का वर्णन|सामाजिक रूढ़ियों पर प्रहार|उपरोक्त सभी|उपरोक्त सभी|Non-Hindi_C4|30
43|बालगोबिन भगत के घर में कौन-कौन थे?|बेटा और पतोहू|सिर्फ बेटा|सिर्फ पतोहू|वे अकेले थे|बेटा और पतोहू|Non-Hindi_C4|30
44|'कमली' का क्या अर्थ है?|कपड़ा|कंबल|गमछा|चादर|कंबल|Non-Hindi_C4|30
45|भगत जी नियमों को किस हद तक मानते थे?|कभी-कभी|हमेशा और दृढ़ता से|जब मन करता था|लोगों को दिखाने के लिए|हमेशा और दृढ़ता से|Non-Hindi_C4|30
46|'बोदा' शब्द का क्या अर्थ है?|तेजस्वी|बुद्धिमान|कम बुद्धि वाला|चालाक|कम बुद्धि वाला|Non-Hindi_C4|30
47|बालगोबिन भगत का दैनिक कार्य क्या था?|गाना, खेती, और भजन|व्यापार और यात्रा|पूजा और प्रवचन|सोना और आराम करना|गाना, खेती, और भजन|Non-Hindi_C4|30
48|माघ की सुबह में भगत जी कहाँ जाते थे?|खेत पर|नदी-स्नान को|मंदिर में|शहर में|नदी-स्नान को|Non-Hindi_C4|30
49|भगत जी की दिनचर्या लोगों के लिए क्या थी?|परेशानी का सबब|अचरज का विषय|साधारण बात|मनोरंजन का साधन|अचरज का विषय|Non-Hindi_C4|30
50|इस रेखाचित्र के माध्यम से लेखक ने क्या संदेश दिया है?|साधु बनने के लिए घर छोड़ना जरूरी नहीं है|संगीत में बहुत शक्ति है|सामाजिक सुधार आवश्यक है|एक आदर्श गृहस्थ जीवन का|एक आदर्श गृहस्थ जीवन का|Non-Hindi_C4|30
