id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
1|'राह भटके हिरण के बच्चे' कविता की विधा क्या है?|कहानी|निबंध|कविता (नज़्म)|एकांकी|कविता (नज़्म)|Non-Hindi_C22|30
2|कविता में राह भटका हुआ कौन है?|गाय का बछड़ा|शेर का शावक|हिरण का बच्चा|हाथी का बच्चा|हिरण का बच्चा|Non-Hindi_C22|30
3|हिरण का बच्चा कहाँ भटक गया है?|पहाड़ पर|सड़क पर|घने जंगल में|शहर में|घने जंगल में|Non-Hindi_C22|30
4|रात में हिरण के बच्चे को कौन देख रहा है?|कोई इंसान|माँ हिरणी|तारे और चाँद|जंगल के जानवर|तारे और चाँद|Non-Hindi_C22|30
5|हिरण का बच्चा रात में क्यों डर रहा है?|बिजली कड़कने से|शिकारी के डर से|अंधेरे और अकेलेपन से|भूख के कारण|अंधेरे और अकेलेपन से|Non-Hindi_C22|30
6|कविता के अनुसार, हिरण के बच्चे के लिए कौन-सा सहारा दूर है?|पानी|खाना|माँ का प्यार|जंगल का रास्ता|माँ का प्यार|Non-Hindi_C22|30
7|बच्चा अपने भटकने का कारण क्या मानता है?|अपनी नादानी|जंगल का अंधेरा|मौसम की खराबी|किसी अन्य जानवर का पीछा करना|अपनी नादानी|Non-Hindi_C22|30
8|हिरण के बच्चे के मन में किसकी याद बार-बार आ रही है?|पिता की|मित्रों की|माँ की|गुरु की|माँ की|Non-Hindi_C22|30
9|'भीगी पलकें' किसकी हैं?|चाँद की|पेड़ों की|हिरण के बच्चे की|तारे की|हिरण के बच्चे की|Non-Hindi_C22|30
10|जंगल में रात का माहौल कैसा है?|खुशनुमा|शांत और डरावना|शोरगुल वाला|रोशनी भरा|शांत और डरावना|Non-Hindi_C22|30
11|हिरण का बच्चा किससे प्रार्थना कर रहा है?|चाँद से|सूरज से|ईश्वर/अल्लाह से|माँ से|ईश्वर/अल्लाह से|Non-Hindi_C22|30
12|कविता में हिरण के बच्चे की आवाज कैसी बताई गई है?|तीखी|धीमी और कांपती हुई|ज़ोरदार|गहरी|धीमी और कांपती हुई|Non-Hindi_C22|30
13|बच्चा क्या करने की हिम्मत नहीं जुटा पा रहा है?|भागने की|रोने की|एक कदम भी आगे बढ़ाने की|शिकार करने की|एक कदम भी आगे बढ़ाने की|Non-Hindi_C22|30
14|'जाल' शब्द का क्या तात्पर्य है, जो बच्चे को डर लगता है?|मछली पकड़ने का जाल|शिकारी का फंदा|अंधेरा और जंगल|पेड़ों का समूह|शिकारी का फंदा|Non-Hindi_C22|30
15|रात भर कौन जागकर बच्चे को निहार रहे हैं?|पक्षी|जंगली फूल|तारे और चाँद|पेड़|तारे और चाँद|Non-Hindi_C22|30
16|हिरण का बच्चा कहाँ खड़ा है?|नदी के किनारे|एक घनी झाड़ी के पास|पहाड़ की चोटी पर|मैदान में|एक घनी झाड़ी के पास|Non-Hindi_C22|30
17|बच्चे को किसकी आहट सुनाई दे रही है?|पानी के बहने की|पत्तों के हिलने की|किसी जानवर के कदमों की|हवा की|किसी जानवर के कदमों की|Non-Hindi_C22|30
18|कविता में 'जुगनू' किसका प्रतीक हो सकता है?|अंधेरा|आशा की छोटी किरण|डर|जंगली जानवर|आशा की छोटी किरण|Non-Hindi_C22|30
19|बच्चे को डर है कि कहीं सुबह होने से पहले क्या न हो जाए?|भूख न लग जाए|शिकारी न आ जाए|बारिश न आ जाए|उसकी माँ न मिल जाए|शिकारी न आ जाए|Non-Hindi_C22|30
20|माँ से बिछड़कर हिरण का बच्चा कैसा महसूस कर रहा है?|स्वतंत्र|असुरक्षित|खुश|शक्तिशाली|असुरक्षित|Non-Hindi_C22|30
21|बच्चा किससे रास्ता पूछ रहा है?|चाँद से|तारों से|हवा से|जंगल से|तारों से|Non-Hindi_C22|30
22|कविता में किस भाव की प्रधानता है?|वीरता|खुशी|करुणा और भय|शांति|करुणा और भय|Non-Hindi_C22|30
23|बच्चे के मन में बार-बार क्या सवाल उठ रहा है?|क्या वह कभी घर पहुँच पाएगा|उसे भूख क्यों लगी है|जंगल इतना बड़ा क्यों है|चाँद इतना ऊँचा क्यों है|क्या वह कभी घर पहुँच पाएगा|Non-Hindi_C22|30
24|'रोशनी की एक किरण' बच्चे के लिए क्या ला सकती है?|गर्मी|माँ की याद|साहस और मार्ग|डर|साहस और मार्ग|Non-Hindi_C22|30
25|बच्चा किससे अपनी माँ तक पहुँचने में मदद माँग रहा है?|जंगल की हवा से|खुदा से|पेड़ों से|पहाड़ों से|खुदा से|Non-Hindi_C22|30
26|'नन्हीं-सी जान' किसे कहा गया है?|जुगनू को|हिरण के बच्चे को|पक्षी को|तितली को|हिरण के बच्चे को|Non-Hindi_C22|30
27|हिरण का बच्चा किसे 'प्यारा' कह रहा है?|माँ को|जंगल को|खुदा को|चाँद को|माँ को|Non-Hindi_C22|30
28|जंगल में 'खामोशी' का क्या भाव है?|शांति और सुकून|डर और सन्नाटा|उदासी|ख़ुशी|डर और सन्नाटा|Non-Hindi_C22|30
29|बच्चा कहाँ जाने का रास्ता भूल गया है?|अपने बिल में|अपने घर/माँ के पास|पानी पीने|खाना खाने|अपने घर/माँ के पास|Non-Hindi_C22|30
30|'राह' शब्द का क्या अर्थ है?|घर|भोजन|रास्ता|प्यार|रास्ता|Non-Hindi_C22|31|
31|कविता के आधार पर, जंगल में कौन-सी ऋतु का माहौल है?|गर्मी|सर्दी|बरसात|पतझड़|सर्दी|Non-Hindi_C22|30
32|बच्चे को किससे छिपने की जरूरत महसूस हो रही है?|मौसम से|शिकारी या बड़े जानवर से|पेड़ों से|पत्तों से|शिकारी या बड़े जानवर से|Non-Hindi_C22|30
33|जब हिरण का बच्चा भटकता है, तो सूरज कहाँ चला जाता है?|बादलों में|आकाश में|पहाड़ों के पीछे|पानी में|पहाड़ों के पीछे|Non-Hindi_C22|30
34|कविता में रात के समय जंगल में किस तरह की रोशनी का जिक्र है?|बिजली की|चाँद-तारों की|आग की|जुगनू की|चाँद-तारों की|Non-Hindi_C22|30
35|बच्चा रात के सन्नाटे में किसे याद करके रोता है?|अपने बचपन को|माँ के प्यार को|जंगल के जानवरों को|अपने दोस्तों को|माँ के प्यार को|Non-Hindi_C22|30
36|बच्चे को अपनी माँ कैसी लग रही है?|दूर और चिंतित|पास और सोई हुई|दूर और शांत|पास और खेलती हुई|दूर और चिंतित|Non-Hindi_C22|30
37|कविता का केंद्रीय संदेश क्या है?|जंगल में न जाना|माँ का प्रेम और बच्चों की सुरक्षा|शिकार से सावधान रहना|प्रकृति का महत्व|माँ का प्रेम और बच्चों की सुरक्षा|Non-Hindi_C22|30
38|'ठिठुरती रात' का क्या मतलब है?|बहुत गर्मी वाली रात|ठंडी रात|तूफानी रात|शोरगुल वाली रात|ठंडी रात|Non-Hindi_C22|30
39|बच्चा किस आशा में जीवित है?|सुबह होने की|खाना मिलने की|पानी मिलने की|घर वापस जाने की|सुबह होने की|Non-Hindi_C22|30
40|कविता की भाषा में कौन-सा गुण प्रमुख है?|ओज गुण|माधुर्य गुण|प्रसाद गुण|इनमें से कोई नहीं|माधुर्य गुण|Non-Hindi_C22|30
41|'माँ की ममता' कविता में किस रूप में प्रकट हुई है?|क्रोध|उदासीनता|सहारा और सुरक्षा की भावना|डर|सहारा और सुरक्षा की भावना|Non-Hindi_C22|30
42|बच्चा किसके लिए 'फूँक-फूँककर' कदम रख रहा है?|शिकारी के डर से|जमीन पर काँटों के डर से|ठंड से|भूख से|शिकारी के डर से|Non-Hindi_C22|30
43|कविता में 'भटकना' किस मानवीय स्थिति का प्रतीक हो सकता है?|लक्ष्यहीनता|अकेलापन और असुरक्षा|स्वतंत्रता|उत्साह|अकेलापन और असुरक्षा|Non-Hindi_C22|30
44|जंगल में पत्तों की कैसी आवाज़ आ रही है?|शांत|सरसराहट की|जोरदार|कोई नहीं|सरसराहट की|Non-Hindi_C22|30
45|कविता में कौन-सा अलंकार प्रयुक्त हुआ है?|उपमा|रूपक|मानवीकरण|अतिशयोक्ति|मानवीकरण|Non-Hindi_C22|30
46|हिरण का बच्चा किसे 'गुलशन' (बगीचा) कह रहा है?|जंगल को|अपने घर को|द्वारका को|स्वर्ग को|अपने घर को|Non-Hindi_C22|30
47|बच्चा किसे अपनी दुख भरी कहानी सुनाना चाहता है?|चाँद को|माँ को|शिकारी को|तारे को|माँ को|Non-Hindi_C22|30
48|बच्चा कौन-सी चीज़ भूल गया है?|पानी पीना|अपना रास्ता|दौड़ना|खास जगह|अपना रास्ता|Non-Hindi_C22|30
49|यदि बच्चा बच जाता है, तो वह सबसे पहले किसे धन्यवाद देगा?|चाँद को|जंगल को|ईश्वर को|पेड़ों को|ईश्वर को|Non-Hindi_C22|30
50|कविता का शीर्षक किस भाव को उजागर करता है?|महानता|भटकन और असहायता|डर|शक्ति|भटकन और असहायता|Non-Hindi_C22|30
